order_id,customer_id,order_date,status,payment_method,shipping_method,shipping_cost,discount_pct,coupon_code,shipping_date,delivery_date,is_gift
599213,488103,2024-04-04,delivered,credit_card,express,14.99,15,,2024-04-08,2024-04-17,False
525665,420557,2023-08-26,pending,bank_transfer,standard,4.99,20,,,,False
588824,446919,2022-10-12,delivered,google_pay,standard,3.99,,,2022-10-16,2022-10-22,False
580514,412678,2021-11-19,processing,debit_card,standard,9.99,,,,,False
591658,480594,2022-09-10,delivered,paypal,standard,4.99,25,,2022-09-14,2022-09-15,False
513685,459255,2023-02-23,processing,paypal,next_day,4.99,,,,,False
510522,446890,2023-09-15,returned,apple_pay,standard,3.99,5,,2023-09-17,,False
587828,454747,2022-09-06,delivered,debit_card,standard,4.99,5,,2022-09-10,2022-09-20,False
559160,475609,2021-07-05,delivered,credit_card,click_and_collect,9.99,15,,2021-07-09,2021-07-16,False
565398,460646,2021-07-08,delivered,credit_card,express,6.99,,SAVE20,2021-07-09,2021-07-13,True
556086,442739,2024-07-16,delivered,credit_card,click_and_collect,14.99,0,,2024-07-20,2024-07-29,False
593257,488864,2021-05-03,delivered,debit_card,economy,9.99,5,,2021-05-08,2021-05-09,False
556100,442336,2023-02-23,delivered,credit_card,standard,3.99,25,,2023-02-25,2023-02-27,False
544562,446908,2024-02-12,shipped,google_pay,standard,6.99,,SAVE26,2024-02-15,,True
507656,409012,2022-01-18,processing,paypal,standard,6.99,,SAVE13,,,True
545167,450070,2021-04-26,processing,credit_card,click_and_collect,9.99,15,,,,False
523172,430554,2021-12-29,delivered,bank_transfer,next_day,4.99,20,,2021-12-30,2022-01-05,False
586354,431328,2021-02-25,delivered,debit_card,standard,6.99,,,2021-02-27,2021-03-09,False
561725,436039,2024-03-14,cancelled,google_pay,click_and_collect,6.99,25,,,,False
584948,440737,2022-03-08,delivered,credit_card,standard,14.99,,SAVE7,2022-03-09,2022-03-14,False
599570,437957,2022-06-15,delivered,paypal,express,3.99,,,2022-06-18,2022-06-20,False
554799,466467,2023-05-13,delivered,credit_card,standard,9.99,,,2023-05-14,2023-05-23,False
508768,418045,2024-02-16,processing,debit_card,express,0,,SAVE27,,,False
516386,420144,2024-04-18,processing,debit_card,next_day,9.99,,SAVE17,,,False
503473,496948,2022-11-12,delivered,credit_card,standard,6.99,,,2022-11-13,2022-11-22,False
575431,466666,2023-12-19,returned,apple_pay,next_day,6.99,,SAVE16,2023-12-20,,False
520987,434257,2024-02-19,delivered,bank_transfer,economy,0,,SAVE9,2024-02-24,2024-02-29,False
572584,439270,2022-09-04,delivered,bank_transfer,express,0,20,,2022-09-07,2022-09-08,False
591788,494531,2024-09-12,delivered,apple_pay,express,9.99,,,2024-09-14,2024-09-16,False
542094,499486,2024-07-18,delivered,paypal,standard,6.99,,SAVE30,2024-07-21,2024-07-30,False
562493,408523,2023-11-09,delivered,google_pay,standard,14.99,15,,2023-11-11,2023-11-18,False
571754,401610,2024-05-20,delivered,credit_card,standard,9.99,,,2024-05-24,2024-05-27,True
507201,498617,2021-11-20,processing,credit_card,standard,9.99,,SAVE5,,,False
553317,448404,2021-10-24,delivered,paypal,click_and_collect,6.99,,,2021-10-29,2021-10-31,True
586793,492766,2024-04-14,delivered,debit_card,next_day,0,,SAVE30,2024-04-16,2024-04-24,False
509722,480405,2022-06-19,delivered,credit_card,standard,6.99,,,2022-06-21,2022-06-23,False
594550,418045,2022-12-07,delivered,debit_card,standard,0,,,2022-12-09,2022-12-15,False
581913,483755,2022-03-10,processing,debit_card,express,0,25,,,,False
507847,437237,2024-07-03,delivered,credit_card,standard,4.99,15,,2024-07-07,2024-07-08,False
520431,488712,2023-10-23,delivered,credit_card,standard,9.99,,,2023-10-27,2023-10-29,False
517307,433496,2023-03-12,delivered,paypal,standard,4.99,0,,2023-03-15,2023-03-24,False
509076,436872,2023-03-24,delivered,paypal,next_day,3.99,,,2023-03-28,2023-03-29,False
588496,473804,2023-12-19,delivered,paypal,express,6.99,,,2023-12-24,2023-12-25,False
514926,451744,2024-06-20,delivered,debit_card,standard,0,,SAVE19,2024-06-24,2024-07-03,True
551221,490311,2021-06-09,delivered,credit_card,click_and_collect,9.99,,,2021-06-14,2021-06-23,False
562712,451915,2022-05-30,delivered,debit_card,standard,3.99,,,2022-05-31,2022-06-01,False
582059,471568,2021-08-23,delivered,credit_card,standard,3.99,5,,2021-08-28,2021-09-04,False
571708,481789,2021-06-05,delivered,debit_card,click_and_collect,6.99,,,2021-06-06,2021-06-16,False
589096,460902,2024-03-26,cancelled,bank_transfer,standard,0,,,,,True
557907,470909,2022-09-25,delivered,debit_card,standard,6.99,,,2022-09-27,2022-10-05,False
503151,433496,2024-01-07,delivered,paypal,standard,6.99,10,,2024-01-12,2024-01-16,False
550643,499407,2022-01-31,pending,paypal,standard,14.99,20,,,,False
582917,425101,2021-08-27,cancelled,paypal,express,3.99,5,SAVE26,,,False
556043,438532,2024-02-11,returned,paypal,express,0,10,,2024-02-14,,False
526803,488224,2022-10-29,delivered,apple_pay,standard,4.99,,SAVE13,2022-11-02,2022-11-04,False
543948,411792,2024-06-26,delivered,credit_card,next_day,3.99,,SAVE14,2024-06-29,2024-07-06,False
532253,443995,2021-07-16,delivered,debit_card,next_day,14.99,,,2021-07-20,2021-07-27,False
517758,406054,2024-04-03,delivered,credit_card,express,4.99,,,2024-04-05,2024-04-08,False
519813,422040,2024-09-24,delivered,bank_transfer,standard,0,,,2024-09-25,2024-09-27,False
526007,497405,2022-07-14,processing,debit_card,standard,4.99,,,,,False
589647,460925,2023-02-22,processing,paypal,next_day,9.99,,,,,False
563739,416716,2024-05-30,cancelled,credit_card,express,9.99,15,,,,True
516135,447216,2022-10-05,shipped,paypal,standard,9.99,10,,2022-10-09,,False
570667,423996,2022-04-14,delivered,apple_pay,express,3.99,,,2022-04-15,2022-04-24,False
546626,416716,2021-06-21,delivered,paypal,click_and_collect,9.99,,,2021-06-23,2021-06-27,False
576778,405477,2023-12-22,pending,credit_card,standard,6.99,,,,,False
520357,416809,2024-05-24,pending,apple_pay,standard,6.99,,SAVE13,,,False
509386,400071,2024-06-06,shipped,paypal,express,14.99,,,2024-06-08,,False
518095,467264,2024-06-21,delivered,paypal,express,14.99,,,2024-06-22,2024-06-29,False
549617,426099,2023-11-03,delivered,paypal,economy,0,,,2023-11-05,2023-11-06,False
583330,410722,2023-10-24,delivered,credit_card,express,6.99,20,SAVE20,2023-10-27,2023-11-06,False
594432,405754,2024-05-16,delivered,debit_card,economy,4.99,0,,2024-05-20,2024-05-25,False
537287,408523,2022-08-19,delivered,paypal,express,14.99,20,SAVE24,2022-08-20,2022-08-27,False
584819,465767,2024-08-04,delivered,debit_card,express,0,,SAVE16,2024-08-06,2024-08-15,False
548186,474743,2024-08-30,cancelled,credit_card,standard,3.99,0,,,,True
554274,425774,2023-06-07,cancelled,debit_card,express,0,,,,,True
528923,449507,2023-01-13,delivered,bank_transfer,standard,9.99,,,2023-01-18,2023-01-22,False
565271,444669,2021-03-28,cancelled,paypal,standard,0,,SAVE9,,,False
510982,483681,2023-08-19,delivered,paypal,standard,14.99,,,2023-08-22,2023-08-26,False
510895,424149,2021-09-25,returned,credit_card,standard,0,,,2021-09-30,,False
537495,412942,2022-07-27,delivered,credit_card,standard,14.99,,,2022-07-31,2022-08-01,False
519952,471650,2023-03-07,delivered,paypal,standard,9.99,,,2023-03-10,2023-03-15,False
579465,455850,2022-03-15,shipped,apple_pay,standard,3.99,,,2022-03-19,,False
540837,474698,2022-09-14,shipped,google_pay,click_and_collect,3.99,,,2022-09-15,,False
525239,455280,2024-02-19,delivered,credit_card,next_day,4.99,,SAVE6,2024-02-20,2024-02-26,False
502827,474074,2023-09-06,returned,bank_transfer,express,6.99,5,,2023-09-10,,False
505248,453852,2022-03-22,returned,paypal,click_and_collect,6.99,,,2022-03-25,,False
503790,420144,2021-02-10,delivered,paypal,express,4.99,,SAVE13,2021-02-13,2021-02-19,False
597839,498452,2024-07-23,returned,credit_card,next_day,0,,SAVE21,2024-07-24,,False
532091,464615,2023-08-24,cancelled,credit_card,express,9.99,,,,,False
559448,459338,2022-01-03,delivered,credit_card,standard,3.99,,,2022-01-06,2022-01-10,False
544125,497844,2023-09-05,delivered,debit_card,standard,14.99,5,SAVE14,2023-09-07,2023-09-14,False
532198,432150,2024-07-19,shipped,credit_card,economy,4.99,20,,2024-07-21,,False
574684,481778,2022-03-14,delivered,credit_card,standard,0,,,2022-03-15,2022-03-19,False
598610,424369,2023-06-25,cancelled,google_pay,standard,9.99,20,,,,False
570500,440458,2021-07-21,delivered,credit_card,standard,6.99,,,2021-07-23,2021-07-26,False
574003,408237,2024-08-29,shipped,credit_card,standard,14.99,20,,2024-09-01,,False
591342,460415,2023-05-10,delivered,credit_card,standard,14.99,10,SAVE14,2023-05-13,2023-05-16,False
519464,417047,2021-05-05,delivered,credit_card,express,9.99,15,SAVE6,2021-05-06,2021-05-15,False
531888,485078,2021-10-31,shipped,debit_card,standard,4.99,,,2021-11-04,,True
592148,463346,2023-04-07,shipped,paypal,standard,4.99,,,2023-04-08,,False
509587,463068,2022-04-04,delivered,credit_card,economy,3.99,25,,2022-04-07,2022-04-16,False
527155,425929,2023-11-04,delivered,apple_pay,next_day,9.99,,,2023-11-06,2023-11-09,True
518769,467193,2022-11-26,delivered,paypal,express,4.99,5,SAVE17,2022-11-27,2022-12-04,False
534033,444540,2021-07-14,delivered,credit_card,express,4.99,,,2021-07-18,2021-07-22,False
557324,401268,2022-01-15,delivered,debit_card,standard,6.99,,,2022-01-20,2022-01-22,False
545164,436848,2021-09-21,delivered,google_pay,standard,9.99,20,SAVE20,2021-09-24,2021-09-27,True
578569,402446,2024-01-18,pending,credit_card,standard,3.99,0,SAVE9,,,False
586337,454879,2024-08-22,delivered,credit_card,express,14.99,,,2024-08-23,2024-08-31,False
582099,458262,2024-07-22,returned,credit_card,standard,9.99,,,2024-07-24,,False
549820,427871,2023-03-17,shipped,bank_transfer,standard,14.99,,,2023-03-19,,False
549805,427936,2024-05-14,processing,credit_card,express,14.99,,SAVE19,,,False
580295,448409,2021-12-07,delivered,debit_card,economy,9.99,,,2021-12-12,2021-12-13,False
527353,418919,2021-04-27,delivered,apple_pay,next_day,14.99,,,2021-04-28,2021-04-29,False
516621,450755,2021-11-20,cancelled,paypal,click_and_collect,0,,,,,False
562750,453382,2021-03-02,cancelled,credit_card,next_day,0,,,,,False
598954,444279,2024-05-02,shipped,apple_pay,standard,4.99,,,2024-05-07,,False
570172,406376,2024-07-08,shipped,apple_pay,click_and_collect,9.99,,SAVE25,2024-07-10,,False
593533,476177,2023-03-15,delivered,paypal,express,14.99,,,2023-03-18,2023-03-26,False
533797,405896,2022-01-23,delivered,credit_card,express,4.99,,,2022-01-27,2022-01-28,False
564341,473265,2022-02-20,delivered,paypal,standard,14.99,,SAVE9,2022-02-21,2022-03-01,False
586390,476812,2022-05-04,processing,credit_card,standard,4.99,25,,,,False
572580,480540,2024-04-26,processing,credit_card,click_and_collect,14.99,,,,,False
526437,472323,2023-05-25,returned,apple_pay,express,9.99,25,,2023-05-26,,True
589523,444669,2022-09-04,shipped,paypal,next_day,3.99,,,2022-09-09,,True
565133,477187,2022-07-09,processing,credit_card,express,14.99,,SAVE17,,,False
554097,449219,2024-08-27,cancelled,credit_card,standard,14.99,,SAVE12,,,False
544891,416926,2022-04-10,delivered,google_pay,standard,3.99,5,SAVE22,2022-04-11,2022-04-21,False
574727,420144,2021-06-27,delivered,debit_card,standard,3.99,0,SAVE27,2021-06-30,2021-07-01,False
509381,498377,2021-06-26,delivered,credit_card,express,9.99,25,,2021-06-30,2021-07-06,False
544672,477664,2021-09-08,processing,credit_card,express,0,,,,,False
527565,469853,2022-03-28,delivered,paypal,standard,0,20,,2022-03-31,2022-04-08,False
568654,429035,2023-04-13,delivered,debit_card,standard,0,,,2023-04-16,2023-04-19,False
518279,411255,2021-09-11,delivered,credit_card,standard,6.99,,,2021-09-16,2021-09-24,True
505405,485835,2024-02-01,delivered,paypal,click_and_collect,4.99,,SAVE16,2024-02-02,2024-02-12,False
512353,457892,2024-09-20,processing,paypal,click_and_collect,6.99,,SAVE27,,,False
512892,459255,2023-07-31,delivered,paypal,express,14.99,15,,2023-08-01,2023-08-04,False
536017,494809,2023-02-28,pending,credit_card,standard,3.99,,SAVE25,,,False
587464,480050,2023-04-10,processing,google_pay,standard,14.99,,,,,True
503975,405530,2023-08-20,processing,debit_card,standard,9.99,5,,,,False
550834,447579,2023-04-26,delivered,debit_card,standard,4.99,,,2023-04-29,2023-05-02,True
546281,408151,2023-06-02,delivered,credit_card,click_and_collect,9.99,,,2023-06-04,2023-06-12,False
521452,410670,2022-10-29,delivered,apple_pay,standard,9.99,,,2022-11-02,2022-11-12,False
591793,470601,2023-07-16,delivered,paypal,standard,9.99,,,2023-07-21,2023-07-26,False
556094,485078,2024-02-21,delivered,apple_pay,next_day,9.99,,,2024-02-23,2024-03-02,False
551500,478587,2022-01-03,delivered,paypal,next_day,6.99,,,2022-01-04,2022-01-08,False
524115,475378,2021-06-02,shipped,debit_card,express,3.99,,,2021-06-04,,False
556502,401296,2022-07-19,delivered,credit_card,standard,6.99,,,2022-07-23,2022-07-24,False
558342,432765,2023-05-11,cancelled,credit_card,next_day,14.99,,SAVE14,,,False
528878,418045,2023-10-05,delivered,bank_transfer,standard,3.99,,,2023-10-07,2023-10-14,False
548339,444778,2021-11-16,delivered,bank_transfer,standard,4.99,,,2021-11-20,2021-11-22,False
508337,402446,2024-07-11,delivered,debit_card,standard,0,,SAVE21,2024-07-14,2024-07-21,False
518939,436429,2024-07-30,processing,debit_card,standard,4.99,,SAVE10,,,False
563943,450755,2021-08-11,shipped,debit_card,standard,4.99,15,,2021-08-12,,False
523996,487537,2021-10-27,returned,debit_card,click_and_collect,0,,,2021-10-31,,False
536654,460266,2023-06-24,delivered,credit_card,express,9.99,,,2023-06-28,2023-07-05,False
541408,406797,2022-06-01,cancelled,apple_pay,standard,0,,SAVE7,,,False
545275,443817,2024-05-25,delivered,paypal,standard,14.99,15,,2024-05-29,2024-06-08,False
528915,453411,2022-06-08,delivered,credit_card,standard,3.99,,SAVE12,2022-06-11,2022-06-13,False
532624,463346,2023-07-13,delivered,credit_card,standard,9.99,,,2023-07-15,2023-07-25,False
564095,418953,2021-01-25,delivered,bank_transfer,economy,4.99,,SAVE21,2021-01-29,2021-02-08,False
547897,475963,2022-07-20,delivered,bank_transfer,next_day,14.99,0,SAVE12,2022-07-22,2022-07-31,False
588164,407887,2024-09-01,delivered,debit_card,economy,3.99,,,2024-09-05,2024-09-12,False
551413,442336,2022-09-02,cancelled,debit_card,next_day,9.99,20,,,,False
541158,443870,2021-06-14,delivered,paypal,standard,9.99,,,2021-06-18,2021-06-20,False
598483,425146,2023-01-29,delivered,debit_card,standard,6.99,,SAVE11,2023-01-31,2023-02-03,False
550581,446486,2021-01-11,delivered,credit_card,click_and_collect,0,,,2021-01-15,2021-01-24,False
580425,469803,2023-07-28,delivered,credit_card,express,0,,,2023-08-02,2023-08-03,False
561507,455799,2021-08-11,delivered,apple_pay,standard,6.99,,,2021-08-14,2021-08-15,False
534102,481684,2021-06-04,delivered,credit_card,click_and_collect,0,0,,2021-06-06,2021-06-09,False
569328,428651,2022-04-07,shipped,credit_card,next_day,14.99,,SAVE5,2022-04-12,,False
557840,458077,2022-09-11,delivered,debit_card,express,9.99,,SAVE21,2022-09-15,2022-09-18,True
567018,465509,2021-12-15,cancelled,debit_card,standard,14.99,0,,,,False
538470,480405,2022-09-01,delivered,google_pay,standard,4.99,0,SAVE7,2022-09-03,2022-09-12,False
577159,455280,2024-06-21,delivered,paypal,standard,9.99,,,2024-06-26,2024-06-28,True
555818,403046,2022-02-21,delivered,bank_transfer,standard,6.99,15,,2022-02-24,2022-02-26,False
521585,462910,2023-09-13,pending,paypal,standard,6.99,,SAVE25,,,False
536527,432771,2024-08-16,cancelled,credit_card,economy,6.99,,,,,True
575727,476865,2022-09-28,delivered,paypal,click_and_collect,6.99,,,2022-10-02,2022-10-05,False
537745,460266,2021-08-30,delivered,bank_transfer,standard,0,15,SAVE12,2021-09-01,2021-09-11,False
592819,462096,2023-02-23,delivered,credit_card,express,9.99,,,2023-02-27,2023-02-28,False
548183,479129,2024-06-22,delivered,google_pay,express,4.99,,,2024-06-26,2024-07-03,False
515769,446919,2023-11-18,delivered,apple_pay,click_and_collect,14.99,,,2023-11-20,2023-11-29,False
540216,455799,2023-01-15,delivered,credit_card,standard,0,,,2023-01-17,2023-01-22,False
553319,478852,2022-05-31,cancelled,paypal,standard,14.99,,SAVE30,,,False
581982,497405,2021-01-26,delivered,credit_card,express,4.99,,,2021-01-27,2021-02-03,False
518099,451201,2023-03-26,delivered,credit_card,next_day,4.99,,SAVE18,2023-03-31,2023-04-05,False
500761,444279,2023-07-20,delivered,bank_transfer,express,4.99,,SAVE26,2023-07-22,2023-07-26,False
554168,451744,2022-05-01,shipped,paypal,next_day,14.99,,,2022-05-06,,False
575837,488112,2021-07-08,processing,credit_card,standard,14.99,10,,,,False
516988,492955,2022-09-16,shipped,credit_card,standard,4.99,5,,2022-09-21,,False
574381,474647,2022-07-06,delivered,paypal,express,14.99,,SAVE11,2022-07-09,2022-07-12,False
554893,472470,2022-01-07,delivered,credit_card,standard,3.99,,SAVE12,2022-01-10,2022-01-14,False
542859,477003,2022-10-30,delivered,paypal,standard,0,15,,2022-11-04,2022-11-09,False
550210,443403,2024-09-15,delivered,credit_card,click_and_collect,0,25,SAVE29,2024-09-20,2024-09-30,False
569970,425124,2022-10-28,shipped,bank_transfer,standard,4.99,,,2022-10-30,,False
543752,447216,2024-07-26,delivered,paypal,standard,4.99,,,2024-07-27,2024-07-29,False
514399,429035,2021-05-19,delivered,debit_card,express,4.99,,,2021-05-22,2021-05-29,False
518742,444669,2021-10-30,returned,credit_card,standard,6.99,,,2021-10-31,,False
588102,426549,2023-12-25,delivered,credit_card,express,9.99,,,2023-12-28,2024-01-02,False
555273,448170,2022-05-27,delivered,credit_card,express,14.99,15,,2022-05-28,2022-06-04,False
516564,442182,2021-03-17,shipped,debit_card,express,3.99,20,,2021-03-21,,False
598394,471568,2023-10-04,delivered,paypal,express,14.99,,,2023-10-05,2023-10-07,False
558629,414544,2021-11-25,shipped,google_pay,express,4.99,,,2021-11-28,,False
554773,404822,2022-01-25,processing,paypal,standard,6.99,,SAVE19,,,False
593187,456300,2022-10-16,processing,credit_card,standard,4.99,,SAVE8,,,False
564512,449005,2022-10-10,delivered,credit_card,click_and_collect,6.99,0,,2022-10-11,2022-10-18,False
523504,407157,2021-03-25,delivered,debit_card,express,0,,,2021-03-30,2021-04-03,False
